cow,udder_vol,lf_vol,rf_vol,lb_vol,rb_vol,udder_sarea,lf_sarea,rf_sarea,lb_sarea,rb_sarea,front_eu,back_eu,right_eu,left_eu,front_gd,back_gd,right_gd,left_gd,udder_peri,udder_area,udder_circ,udder_exc,lf_peri,lf_area,lf_circ,lf_exc,rf_peri,rf_area,rf_circ,rf_exc,lb_peri,lb_area,lb_circ,lb_exc,rb_peri,rb_area,rb_circ,rb_exc,lf_len,rf_len,lb_len,rb_len,missing
1471,6.294603396527675,2.203116420760728,2.74530534096078,0.54045563142546,0.6707123460166999,1686.4986858546586,511.1076698514432,626.3964367349515,247.2261047227165,319.1063935833228,15.899714596264156,7.572329855848308,16.695595061001967,12.446951163442549,23.48486937576089,13.712188453379008,19.01150668618216,16.005092024088345,934.9503602129436,54972.0,0.7903353057152868,0.5403551992561851,553.6467529817257,17516.0,0.7168166286184448,0.7529598473327767,597.6234123846127,21191.0,0.7470284223728836,0.6835429463257028,338.5512985522207,6641.0,0.7241425318991278,0.4117302370601863,401.906637611548,9348.0,0.7211854428060125,0.5200841911808303,39.51773767310152,44.36450735284049,31.551529709370502,31.853378567391978,0
1472,5.409745830801635,1.819694773647997,2.078625979024,0.6637406194822807,0.7155916271356983,1868.9911614447144,446.6761762742899,664.8379821450393,406.5427865421397,440.22386284632535,14.118002097012358,7.859587600231698,17.247584221141093,16.285061541196587,23.983035138409896,16.747362709278562,20.547656743129885,20.54574645249272,868.1391770309006,46529.0,0.777872999929237,0.661525294849752,457.78888860545663,12054.0,0.724472913346395,0.7653189227540069,536.9604614807105,17170.0,0.7472211753515413,0.6690561922184786,449.2508293825822,7771.0,0.6733473186632097,0.8495820887353341,411.21424945612296,9111.0,0.6643257910873618,0.6179326970287724,50.62547179666564,45.20036504962351,33.51496997103661,38.651739338729485,0
1473,4.63862899643794,0.7697790304098814,1.6913430084520096,0.6435631573356154,0.6617208809119408,1784.0600257705692,351.9991250165276,834.1970095232391,284.1689979200338,526.2941391746789,19.474552596878954,7.177433618479806,16.526389561950065,13.724310102490946,23.784452787923435,14.629422400552794,17.835041976151487,17.96924068546995,915.8376618407356,51252.0,0.7809845370796452,0.6762032949129824,441.3452377915607,10723.0,0.7025692845165611,0.773483191930512,733.6295090390227,23182.0,0.7060502368697188,0.6599469580401821,356.770598642227,6930.0,0.6856474092353345,0.7633032691548625,500.6761902332485,12250.0,0.597323917900772,0.5797127534373091,38.30387878155594,29.87257031943528,45.479096332503936,35.98961610357178,0
1475,4.9393834280148265,0.9716186408360041,3.212440572481439,0.5707330705669664,0.44922870801246856,2097.881261369784,418.23916442045294,699.8787164779886,243.8824032570572,246.4054120641797,15.23734462585899,7.210038680660073,17.858221643543608,19.468216397622918,27.120145269608855,17.228731527588,21.432438577747572,21.50760534542968,1111.0458146424487,77189.0,0.790328357418377,0.5907851424495527,442.5071426749364,10132.5,0.667948212841219,0.7311239348492883,616.1902012273466,21262.833333333332,0.6364177532046575,0.6753295305676246,404.84776310850236,7338.0,0.5702289280974675,0.7860590684506934,392.048773235279,8032.5,0.6672930118658427,0.6025040635715762,47.204748613541426,42.9203525978536,39.16769622539459,41.88886767003715,0
1476,6.06212893091732,1.9838846728822175,2.5843096239071457,0.7716298920851636,0.6372716340488764,1960.320424817482,541.7782088457552,657.9361816308706,418.70426227602894,453.4926275897624,11.662040322785781,7.572529289147017,12.908762046333909,17.22545694927582,20.46612239552605,15.329586713718875,18.92261607870463,21.821052317876465,961.7199128346442,59162.0,0.8013565833991696,0.5916140840956642,553.6178387404661,16170.5,0.6723915024384544,0.687583540458948,596.5670631985087,22392.5,0.784316262140222,0.68133433471287,463.7325394193525,10155.0,0.5894296213979955,0.7624233730001461,438.07516215959697,9746.5,0.663798246190227,0.638479074019884,43.04276272167831,41.72399424848646,27.25867427734709,35.119735610496726,0
1478,6.4747229834615,1.9973084106384242,2.6079448535334175,0.6973735609786018,0.9924758273888302,1772.0864590338151,438.5929419428961,647.4241053579156,300.7162043056576,435.55069285036586,12.946825388542443,5.975291713112421,13.752929706194355,14.970911093061538,22.29662702271271,12.705426105839308,17.17457119738156,16.992741363728058,886.4112549695428,49977.5,0.8008849584919924,0.5947596719489445,447.49852070358486,11575.0,0.7274500281729152,0.7319408586183034,540.4335495461293,18161.0,0.7815438624748849,0.7178447194710836,401.4005409571382,8094.0,0.6372720813944485,0.8175765406927129,459.89496731299164,11629.5,0.6943385531397696,0.5361415232749789,43.53468558053181,49.668657256493276,28.944738348813278,34.39248252194324,0
1479,8.585355487803957,3.149125775706132,4.202152645051242,0.6016109330455617,0.6617208809119408,2238.588510278362,568.9756133340722,727.5000107606375,465.92853908100034,328.1481805136305,14.869459912987212,7.572529289147017,17.858221643543608,18.843268246874192,23.21675813297672,15.329586713718875,25.775544419072663,19.194339036965697,1055.494516090228,62501.0,0.7866153113330023,0.6440573444146158,526.8183258569795,15657.0,0.7089190842883878,0.7280394526986012,753.286363288515,26039.0,0.7060502368697188,0.7178447194710836,446.60512242138304,7726.0,0.6733473186632097,0.91794192360575,431.00176363624496,12518.0,0.6548354033893732,0.8236914885174488,43.04276272167831,48.66128136461845,34.78583432973903,18.173923707370676,0
1483,6.213984506234864,1.9739263685191908,2.6616085388411443,0.6281702923557619,1.006087988142912,1826.2273452388117,509.31143374704914,711.4245405044071,249.94428435427847,430.1911998996402,14.001354263130501,8.35254232932915,16.02580920819461,14.385839436648183,19.854292264587848,13.974695057618833,18.330915129276416,17.088895248883972,995.4219689819474,60956.0,0.7794803847905577,0.5930784092534211,548.1305550595491,17750.5,0.7337404262017455,0.7619717283641352,632.6747109368334,23024.5,0.7289653313203877,0.572543243100216,375.1589462905455,6967.0,0.6762169440653465,0.71043546578899,489.9371208835975,12994.0,0.714223702969818,0.6320765271852214,29.36748526548561,32.135873854571,33.69664511485926,34.25502515150771,0
1486,5.378144444039693,1.734114599103643,1.8615479301275524,0.7681594756482741,0.7024329897817789,1964.898449750988,521.3140159905038,589.6853464400035,475.6841538822338,451.2279219935811,11.027362775181109,7.9775408553217915,14.97892439331918,14.23565412925586,19.27268452981044,14.778323492027605,18.658809822222658,18.713383690120914,949.0006127446379,55237.0,0.7709659839381908,0.6254775352906552,507.1381310103742,15063.0,0.7328271914699986,0.547876599337814,539.025432638166,17549.0,0.7612313895314398,0.5753012192815925,525.9757031167352,10787.5,0.6733473186632097,0.785653968650478,496.49852070358486,11302.0,0.5725373099332245,0.7788342729033148,37.96143885090579,37.55460643383556,27.339604539679907,23.26423758209135,0
1487,8.376259576512549,5.059448154081469,3.538225021072913,0.712471244282213,0.5032874309677956,1788.6712567540892,869.119891650605,720.3591644375131,208.90104127459875,209.54466762112673,16.073776101298947,7.437729521541615,19.174353810223423,11.148354964438798,26.08552741873728,15.019270688221958,24.41564996442321,18.388653158093366,1033.56053326821,70514.5,0.7866153113330023,0.6046557625721969,847.6691372926869,26375.0,0.7261152686397013,0.7360971970882563,761.958459174032,30413.5,0.6588031211629549,0.7759587199889765,371.1614716074871,7398.0,0.6766318143602859,0.7919926277197055,354.2056274847714,5754.5,0.6029270512717732,0.7382960898476978,42.302185711558195,51.27682250450037,26.069106920653333,33.77560387545945,0
1495,5.7830342848173135,1.6686363257523165,3.1626545636893084,0.5572992442295648,0.5377607295984301,1910.2380559318278,434.4062960409933,775.2942093618153,346.58144032804677,497.46440030630345,14.291566262749011,7.572529289147017,14.49352595628095,9.979901786339521,20.844512079409576,22.632407239248675,19.108754756588546,12.493187604956269,946.414826307011,56875.0,0.7985052750676824,0.6007463444429897,506.5939751330898,14456.0,0.7074465532530796,0.7484604054480657,643.008188695463,22973.0,0.6987728997754341,0.6773565113238113,471.9340725563925,8788.0,0.6733473186632097,0.7274757839089916,514.6406563273158,10016.5,0.6548354033893732,0.6899485448013569,31.150009689313265,44.635440619450435,27.101730323214845,29.439392146562803,0
1501,7.486283867160635,2.142604318180544,4.278478586818552,0.5238351084002674,0.72067460232311,1688.992494400512,433.10765681381713,923.9586143334408,210.82487136288532,209.5838351625703,16.49888937638491,10.23338128852767,13.177771036985582,12.886784843086168,27.66447165727718,17.346570627552204,18.30930893810267,18.03317482523565,836.7665940288703,46026.0,0.8229836323791563,0.6046557625721969,454.333044482741,11950.0,0.7310244676450877,0.7224338164784634,693.9432175380074,23024.0,0.5985916514442141,0.602978378673332,309.6579002700189,5335.0,0.6955121034488229,0.6587732557707922,292.7106781186548,5358.0,0.6548354033893732,0.6202161303096685,47.620275266187406,43.362852177457015,37.5542156247324,35.086377867722405,0
1504,5.5906574290461855,1.0460422713164046,2.2296371513466497,0.9234924485876768,0.6617208809119408,2040.123938446432,385.7941173710876,606.9894569889884,438.23882698860695,328.1481805136305,16.89282010001838,5.71897972965292,18.28825873878597,16.147559625167478,27.94150417891893,17.925443763365244,21.19827014553871,20.743501878296573,939.7371567773472,54411.0,0.7750911616588368,0.647920360020538,447.19090885900994,12154.0,0.7653298601873189,0.687583540458948,528.5756851698602,15901.0,0.7257917941225542,0.7178447194710836,497.5290039756343,11224.0,0.5728170116042103,0.8607550329529462,522.8772003600252,14700.0,0.6732086837978954,0.7762012532667162,43.04276272167831,51.345718277925954,41.050007756019966,33.77560387545945,0
